iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,mouse,9,90,400,150,0,0,503.0,615.0,500.0,600.0,1,6877,1782658032154
1,2,mouse,9,90,400,150,5,1,577.0,216.0,568.4,212.1,1,1043,1782658033197
1,2,mouse,9,90,400,150,1,2,386.0,568.0,371.4,553.2,1,848,1782658034045
1,2,mouse,9,90,400,150,6,3,677.0,285.0,673.2,300.0,1,1004,1782658035049
1,2,mouse,9,90,400,150,2,4,297.0,412.0,303.0,434.7,1,982,1782658036031
1,2,mouse,9,90,400,150,7,5,720.0,416.0,697.0,434.7,1,961,1782658036992
1,2,mouse,9,90,400,150,3,6,310.0,303.0,326.8,300.0,1,1469,1782658038461
1,2,mouse,9,90,400,150,8,7,629.0,556.0,628.6,553.2,1,1088,1782658039549
1,2,mouse,9,90,400,150,4,8,444.0,224.0,431.6,212.1,1,1148,1782658040697
2,2,mouse,9,90,400,150,0,0,494.0,564.0,500.0,600.0,1,1110,1782658041807
2,2,mouse,9,90,400,150,5,1,573.0,220.0,568.4,212.1,1,1110,1782658042917
2,2,mouse,9,90,400,150,1,2,378.0,552.0,371.4,553.2,1,855,1782658043772
2,2,mouse,9,90,400,150,6,3,694.0,295.0,673.2,300.0,1,1230,1782658045002
2,2,mouse,9,90,400,150,2,4,328.0,419.0,303.0,434.7,1,809,1782658045811
2,2,mouse,9,90,400,150,7,5,681.0,424.0,697.0,434.7,1,1118,1782658046929
2,2,mouse,9,90,400,150,3,6,356.0,310.0,326.8,300.0,1,1035,1782658047964
2,2,mouse,9,90,400,150,8,7,630.0,540.0,628.6,553.2,1,900,1782658048864
2,2,mouse,9,90,400,150,4,8,405.0,198.0,431.6,212.1,1,1276,1782658050140
3,2,mouse,9,90,400,150,0,0,503.0,570.0,500.0,600.0,1,1095,1782658051235
3,2,mouse,9,90,400,150,5,1,575.0,222.0,568.4,212.1,1,1034,1782658052269
3,2,mouse,9,90,400,150,1,2,373.0,549.0,371.4,553.2,1,1027,1782658053296
3,2,mouse,9,90,400,150,6,3,692.0,300.0,673.2,300.0,1,908,1782658054204
3,2,mouse,9,90,400,150,2,4,324.0,419.0,303.0,434.7,1,1275,1782658055479
3,2,mouse,9,90,400,150,7,5,703.0,418.0,697.0,434.7,1,848,1782658056327
3,2,mouse,9,90,400,150,3,6,321.0,299.0,326.8,300.0,1,1289,1782658057616
3,2,mouse,9,90,400,150,8,7,639.0,547.0,628.6,553.2,1,990,1782658058606
3,2,mouse,9,90,400,150,4,8,434.0,205.0,431.6,212.1,1,1095,1782658059701
