iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,4,mouse,9,60,550,150,0,0,499.0,654.0,500.0,675.0,1,1377,1782894725027
1,4,mouse,9,60,550,150,5,1,592.0,152.0,594.1,141.6,1,1152,1782894726179
1,4,mouse,9,60,550,150,1,2,321.0,631.0,323.2,610.7,1,983,1782894727162
1,4,mouse,9,60,550,150,6,3,729.0,254.0,738.2,262.5,1,1250,1782894728412
1,4,mouse,9,60,550,150,2,4,221.0,454.0,229.2,447.8,1,957,1782894729369
1,4,mouse,9,60,550,150,7,5,778.0,452.0,770.8,447.8,1,1158,1782894730527
1,4,mouse,9,60,550,150,3,6,248.0,257.0,261.8,262.5,1,1404,1782894731931
1,4,mouse,9,60,550,150,8,7,717.0,609.0,676.8,610.7,0,1162,1782894733093
1,4,mouse,9,60,550,150,8,7,694.0,604.0,676.8,610.7,1,1620,1782894733551
1,4,mouse,9,60,550,150,4,8,380.0,125.0,405.9,141.6,0,1239,1782894734790
1,4,mouse,9,60,550,150,4,8,386.0,130.0,405.9,141.6,1,1873,1782894735424
2,4,mouse,9,60,550,150,0,0,501.0,663.0,500.0,675.0,1,1154,1782894736578
2,4,mouse,9,60,550,150,5,1,587.0,152.0,594.1,141.6,1,1371,1782894737949
2,4,mouse,9,60,550,150,1,2,339.0,602.0,323.2,610.7,1,1226,1782894739175
2,4,mouse,9,60,550,150,6,3,739.0,256.0,738.2,262.5,1,1189,1782894740364
2,4,mouse,9,60,550,150,2,4,235.0,443.0,229.2,447.8,1,1465,1782894741829
2,4,mouse,9,60,550,150,7,5,789.0,439.0,770.8,447.8,1,1481,1782894743310
2,4,mouse,9,60,550,150,3,6,267.0,270.0,261.8,262.5,1,1281,1782894744591
2,4,mouse,9,60,550,150,8,7,672.0,610.0,676.8,610.7,1,1309,1782894745900
2,4,mouse,9,60,550,150,4,8,397.0,135.0,405.9,141.6,1,1294,1782894747194
3,4,mouse,9,60,550,150,0,0,513.0,697.0,500.0,675.0,1,1195,1782894748389
3,4,mouse,9,60,550,150,5,1,594.0,128.0,594.1,141.6,1,1313,1782894749702
3,4,mouse,9,60,550,150,1,2,314.0,615.0,323.2,610.7,1,1342,1782894751044
3,4,mouse,9,60,550,150,6,3,754.0,250.0,738.2,262.5,1,1023,1782894752067
3,4,mouse,9,60,550,150,2,4,222.0,446.0,229.2,447.8,1,1302,1782894753369
3,4,mouse,9,60,550,150,7,5,774.0,449.0,770.8,447.8,1,1222,1782894754591
3,4,mouse,9,60,550,150,3,6,247.0,249.0,261.8,262.5,1,1260,1782894755851
3,4,mouse,9,60,550,150,8,7,697.0,624.0,676.8,610.7,1,1080,1782894756931
3,4,mouse,9,60,550,150,4,8,411.0,134.0,405.9,141.6,1,1055,1782894757986
