iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,touchpad,60,500,0,1782893915671,1782893916318,647,0
1,RL,4,touchpad,60,500,0,1782893916760,1782893917364,604,0
2,LR,4,touchpad,60,500,0,1782893917840,1782893918383,543,0
2,RL,4,touchpad,60,500,0,1782893918757,1782893919371,614,1
3,LR,4,touchpad,60,500,0,1782893919753,1782893920353,600,0
3,RL,4,touchpad,60,500,0,1782893920796,1782893921645,849,0
