iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,pose,100,500,0,1782578275880,1782578276474,594,0
1,RL,1,pose,100,500,0,1782578277256,1782578278359,1103,1
2,LR,1,pose,100,500,0,1782578278735,1782578279669,934,1
2,RL,1,pose,100,500,0,1782578280411,1782578281454,1043,0
3,LR,1,pose,100,500,0,1782578281921,1782578282692,771,0
3,RL,1,pose,100,500,0,1782578283473,1782578284402,929,0
