iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,4,mouse,9,60,400,150,0,0,485.0,603.0,500.0,600.0,1,1467,1782894763987
1,4,mouse,9,60,400,150,5,1,593.0,194.0,568.4,212.1,0,1102,1782894765089
1,4,mouse,9,60,400,150,5,1,586.0,197.0,568.4,212.1,1,1756,1782894765743
1,4,mouse,9,60,400,150,1,2,377.0,548.0,371.4,553.2,1,1015,1782894766758
1,4,mouse,9,60,400,150,6,3,671.0,310.0,673.2,300.0,1,1329,1782894768087
1,4,mouse,9,60,400,150,2,4,277.0,428.0,303.0,434.7,1,1043,1782894769130
1,4,mouse,9,60,400,150,7,5,705.0,424.0,697.0,434.7,1,1244,1782894770374
1,4,mouse,9,60,400,150,3,6,305.0,281.0,326.8,300.0,1,1005,1782894771379
1,4,mouse,9,60,400,150,8,7,642.0,552.0,628.6,553.2,1,1081,1782894772460
1,4,mouse,9,60,400,150,4,8,432.0,208.0,431.6,212.1,1,1098,1782894773558
2,4,mouse,9,60,400,150,0,0,512.0,590.0,500.0,600.0,1,949,1782894774507
2,4,mouse,9,60,400,150,5,1,572.0,235.0,568.4,212.1,1,1227,1782894775734
2,4,mouse,9,60,400,150,1,2,381.0,556.0,371.4,553.2,1,1253,1782894776987
2,4,mouse,9,60,400,150,6,3,683.0,294.0,673.2,300.0,1,862,1782894777849
2,4,mouse,9,60,400,150,2,4,298.0,437.0,303.0,434.7,1,962,1782894778811
2,4,mouse,9,60,400,150,7,5,711.0,434.0,697.0,434.7,1,891,1782894779702
2,4,mouse,9,60,400,150,3,6,318.0,299.0,326.8,300.0,1,936,1782894780638
2,4,mouse,9,60,400,150,8,7,622.0,559.0,628.6,553.2,1,980,1782894781618
2,4,mouse,9,60,400,150,4,8,442.0,182.0,431.6,212.1,0,948,1782894782566
2,4,mouse,9,60,400,150,4,8,449.0,211.0,431.6,212.1,1,1914,1782894783532
3,4,mouse,9,60,400,150,0,0,510.0,591.0,500.0,600.0,1,1283,1782894784815
3,4,mouse,9,60,400,150,5,1,561.0,232.0,568.4,212.1,1,1220,1782894786035
3,4,mouse,9,60,400,150,1,2,365.0,567.0,371.4,553.2,1,1188,1782894787223
3,4,mouse,9,60,400,150,6,3,664.0,311.0,673.2,300.0,1,1211,1782894788434
3,4,mouse,9,60,400,150,2,4,282.0,444.0,303.0,434.7,1,1081,1782894789515
3,4,mouse,9,60,400,150,7,5,690.0,439.0,697.0,434.7,1,1044,1782894790559
3,4,mouse,9,60,400,150,3,6,311.0,307.0,326.8,300.0,1,969,1782894791528
3,4,mouse,9,60,400,150,8,7,645.0,552.0,628.6,553.2,1,1287,1782894792815
3,4,mouse,9,60,400,150,4,8,442.0,179.0,431.6,212.1,0,1204,1782894794019
3,4,mouse,9,60,400,150,4,8,436.0,195.0,431.6,212.1,1,1566,1782894794381
