iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,150,500,0,1782578984657,1782578984834,177,0
1,RL,1,mouse,150,500,0,1782578985097,1782578985232,135,0
2,LR,1,mouse,150,500,0,1782578985536,1782578985647,111,0
2,RL,1,mouse,150,500,0,1782578985901,1782578986069,168,0
3,LR,1,mouse,150,500,0,1782578986331,1782578986483,152,0
3,RL,1,mouse,150,500,0,1782578986762,1782578986888,126,0
