iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,touchpad,9,60,400,0,0,0,484.0,620.0,500.0,600.0,1,1608,1782662499257
1,2,touchpad,9,60,400,0,5,1,549.0,214.0,568.4,212.1,1,925,1782662500182
1,2,touchpad,9,60,400,0,1,2,379.0,539.0,371.4,553.2,1,841,1782662501023
1,2,touchpad,9,60,400,0,6,3,685.0,292.0,673.2,300.0,1,1086,1782662502109
1,2,touchpad,9,60,400,0,2,4,282.0,437.0,303.0,434.7,1,1110,1782662503219
1,2,touchpad,9,60,400,0,7,5,698.0,426.0,697.0,434.7,1,1116,1782662504335
1,2,touchpad,9,60,400,0,3,6,331.0,291.0,326.8,300.0,1,1081,1782662505416
1,2,touchpad,9,60,400,0,8,7,635.0,537.0,628.6,553.2,1,897,1782662506313
1,2,touchpad,9,60,400,0,4,8,427.0,215.0,431.6,212.1,1,989,1782662507302
2,2,touchpad,9,60,400,0,0,0,509.0,594.0,500.0,600.0,1,912,1782662508214
2,2,touchpad,9,60,400,0,5,1,570.0,216.0,568.4,212.1,1,1088,1782662509302
2,2,touchpad,9,60,400,0,1,2,388.0,532.0,371.4,553.2,1,961,1782662510263
2,2,touchpad,9,60,400,0,6,3,668.0,314.0,673.2,300.0,1,1124,1782662511387
2,2,touchpad,9,60,400,0,2,4,298.0,414.0,303.0,434.7,1,1285,1782662512672
2,2,touchpad,9,60,400,0,7,5,692.0,415.0,697.0,434.7,1,947,1782662513619
2,2,touchpad,9,60,400,0,3,6,312.0,308.0,326.8,300.0,1,1017,1782662514636
2,2,touchpad,9,60,400,0,8,7,637.0,577.0,628.6,553.2,1,997,1782662515633
2,2,touchpad,9,60,400,0,4,8,424.0,217.0,431.6,212.1,1,911,1782662516544
3,2,touchpad,9,60,400,0,0,0,509.0,597.0,500.0,600.0,1,904,1782662517448
3,2,touchpad,9,60,400,0,5,1,562.0,218.0,568.4,212.1,1,1010,1782662518458
3,2,touchpad,9,60,400,0,1,2,384.0,562.0,371.4,553.2,1,947,1782662519405
3,2,touchpad,9,60,400,0,6,3,675.0,303.0,673.2,300.0,1,1132,1782662520537
3,2,touchpad,9,60,400,0,2,4,302.0,442.0,303.0,434.7,1,1016,1782662521553
3,2,touchpad,9,60,400,0,7,5,700.0,421.0,697.0,434.7,1,954,1782662522507
3,2,touchpad,9,60,400,0,3,6,331.0,309.0,326.8,300.0,1,1032,1782662523539
3,2,touchpad,9,60,400,0,8,7,623.0,547.0,628.6,553.2,1,897,1782662524436
3,2,touchpad,9,60,400,0,4,8,421.0,210.0,431.6,212.1,1,883,1782662525319
