iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,mouse,60,500,0,1782894927382,1782894927964,582,0
1,RL,4,mouse,60,500,0,1782894928251,1782894928742,491,0
2,LR,4,mouse,60,500,0,1782894929047,1782894929546,499,0
2,RL,4,mouse,60,500,0,1782894929852,1782894930326,474,0
3,LR,4,mouse,60,500,0,1782894930614,1782894931037,423,0
3,RL,4,mouse,60,500,0,1782894931358,1782894931831,473,0
