iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,3,pose,9,90,400,0,0,0,531.0,601.0,500.0,600.0,1,2542,1782743024879
1,3,pose,9,90,400,0,5,1,604.0,214.0,568.4,212.1,1,1827,1782743026706
1,3,pose,9,90,400,0,1,2,379.0,527.0,371.4,553.2,1,7647,1782743034353
1,3,pose,9,90,400,0,6,3,691.0,316.0,673.2,300.0,1,1920,1782743036273
1,3,pose,9,90,400,0,2,4,340.0,450.0,303.0,434.7,1,8240,1782743044513
1,3,pose,9,90,400,0,7,5,807.0,393.0,697.0,434.7,0,3626,1782743048139
1,3,pose,9,90,400,0,7,5,703.0,394.0,697.0,434.7,1,22950,1782743067463
1,3,pose,9,90,400,0,3,6,256.0,265.0,326.8,300.0,0,1180,1782743068643
1,3,pose,9,90,400,0,3,6,351.0,274.0,326.8,300.0,1,1724,1782743069187
1,3,pose,9,90,400,0,8,7,656.0,627.0,628.6,553.2,0,8023,1782743077210
1,3,pose,9,90,400,0,8,7,602.0,533.0,628.6,553.2,1,15117,1782743084304
1,3,pose,9,90,400,0,4,8,535.0,570.0,431.6,212.1,0,492,1782743084796
1,3,pose,9,90,400,0,4,8,423.0,235.0,431.6,212.1,1,3335,1782743087639
2,3,pose,9,90,400,0,0,0,429.0,215.0,500.0,600.0,0,377,1782743088016
2,3,pose,9,90,400,0,0,0,249.0,306.0,500.0,600.0,0,5458,1782743093097
2,3,pose,9,90,400,0,0,0,504.0,622.0,500.0,600.0,1,13502,1782743101141
2,3,pose,9,90,400,0,5,1,568.0,219.0,568.4,212.1,1,2279,1782743103420
2,3,pose,9,90,400,0,1,2,365.0,538.0,371.4,553.2,1,2007,1782743105427
2,3,pose,9,90,400,0,6,3,706.0,270.0,673.2,300.0,1,1774,1782743107201
2,3,pose,9,90,400,0,2,4,386.0,381.0,303.0,434.7,0,1297,1782743108498
2,3,pose,9,90,400,0,2,4,317.0,433.0,303.0,434.7,1,2166,1782743109367
2,3,pose,9,90,400,0,7,5,693.0,421.0,697.0,434.7,1,1892,1782743111259
2,3,pose,9,90,400,0,3,6,307.0,290.0,326.8,300.0,1,1974,1782743113233
1,3,pose,9,90,400,0,0,0,574.0,29.0,500.0,600.0,0,1440,1782743115495
1,3,pose,9,90,400,0,0,0,451.0,546.0,500.0,600.0,0,3611,1782743117666
1,3,pose,9,90,400,0,0,0,540.0,620.0,500.0,600.0,1,4734,1782743118789
1,3,pose,9,90,400,0,5,1,583.0,234.0,568.4,212.1,1,1743,1782743120532
1,3,pose,9,90,400,0,1,2,371.0,546.0,371.4,553.2,1,1606,1782743122138
1,3,pose,9,90,400,0,6,3,518.0,389.0,673.2,300.0,0,763,1782743122901
1,3,pose,9,90,400,0,6,3,668.0,322.0,673.2,300.0,1,1246,1782743123384
1,3,pose,9,90,400,0,2,4,319.0,438.0,303.0,434.7,1,1661,1782743125045
1,3,pose,9,90,400,0,7,5,602.0,444.0,697.0,434.7,0,1055,1782743126100
1,3,pose,9,90,400,0,7,5,662.0,420.0,697.0,434.7,1,1869,1782743126914
1,3,pose,9,90,400,0,3,6,668.0,444.0,326.8,300.0,0,147,1782743127061
1,3,pose,9,90,400,0,3,6,339.0,326.0,326.8,300.0,1,1986,1782743128900
1,3,pose,9,90,400,0,8,7,585.0,497.0,628.6,553.2,0,1308,1782743130208
1,3,pose,9,90,400,0,8,7,610.0,540.0,628.6,553.2,1,1747,1782743130647
1,3,pose,9,90,400,0,4,8,459.0,230.0,431.6,212.1,1,1989,1782743132636
2,3,pose,9,90,400,0,0,0,512.0,612.0,500.0,600.0,1,1748,1782743134384
2,3,pose,9,90,400,0,5,1,633.0,242.0,568.4,212.1,0,960,1782743135344
2,3,pose,9,90,400,0,5,1,583.0,212.0,568.4,212.1,1,1627,1782743136011
2,3,pose,9,90,400,0,1,2,382.0,540.0,371.4,553.2,1,1473,1782743137484
2,3,pose,9,90,400,0,6,3,584.0,401.0,673.2,300.0,0,762,1782743138246
