iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,4,mouse,9,60,400,0,0,0,513.0,579.0,500.0,600.0,1,1111,1782894804656
1,4,mouse,9,60,400,0,5,1,551.0,232.0,568.4,212.1,1,778,1782894805434
1,4,mouse,9,60,400,0,1,2,344.0,587.0,371.4,553.2,0,676,1782894806110
1,4,mouse,9,60,400,0,1,2,356.0,562.0,371.4,553.2,1,1041,1782894806475
1,4,mouse,9,60,400,0,6,3,666.0,312.0,673.2,300.0,1,603,1782894807078
1,4,mouse,9,60,400,0,2,4,325.0,417.0,303.0,434.7,1,669,1782894807747
1,4,mouse,9,60,400,0,7,5,699.0,433.0,697.0,434.7,1,722,1782894808469
1,4,mouse,9,60,400,0,3,6,321.0,299.0,326.8,300.0,1,671,1782894809140
1,4,mouse,9,60,400,0,8,7,610.0,541.0,628.6,553.2,1,744,1782894809884
1,4,mouse,9,60,400,0,4,8,443.0,207.0,431.6,212.1,1,647,1782894810531
2,4,mouse,9,60,400,0,0,0,508.0,602.0,500.0,600.0,1,754,1782894811285
2,4,mouse,9,60,400,0,5,1,560.0,201.0,568.4,212.1,1,727,1782894812012
2,4,mouse,9,60,400,0,1,2,379.0,556.0,371.4,553.2,1,722,1782894812734
2,4,mouse,9,60,400,0,6,3,664.0,299.0,673.2,300.0,1,629,1782894813363
2,4,mouse,9,60,400,0,2,4,294.0,416.0,303.0,434.7,1,638,1782894814001
2,4,mouse,9,60,400,0,7,5,713.0,442.0,697.0,434.7,1,627,1782894814628
2,4,mouse,9,60,400,0,3,6,338.0,302.0,326.8,300.0,1,615,1782894815243
2,4,mouse,9,60,400,0,8,7,626.0,536.0,628.6,553.2,1,698,1782894815941
2,4,mouse,9,60,400,0,4,8,446.0,214.0,431.6,212.1,1,686,1782894816627
3,4,mouse,9,60,400,0,0,0,516.0,577.0,500.0,600.0,1,656,1782894817283
3,4,mouse,9,60,400,0,5,1,557.0,192.0,568.4,212.1,1,676,1782894817959
3,4,mouse,9,60,400,0,1,2,356.0,608.0,371.4,553.2,0,605,1782894818564
3,4,mouse,9,60,400,0,1,2,362.0,550.0,371.4,553.2,1,990,1782894818949
3,4,mouse,9,60,400,0,6,3,662.0,289.0,673.2,300.0,1,702,1782894819651
3,4,mouse,9,60,400,0,2,4,316.0,416.0,303.0,434.7,1,654,1782894820305
3,4,mouse,9,60,400,0,7,5,706.0,436.0,697.0,434.7,1,659,1782894820964
3,4,mouse,9,60,400,0,3,6,370.0,301.0,326.8,300.0,0,656,1782894821620
3,4,mouse,9,60,400,0,3,6,334.0,300.0,326.8,300.0,1,993,1782894821957
3,4,mouse,9,60,400,0,8,7,628.0,553.0,628.6,553.2,1,632,1782894822589
3,4,mouse,9,60,400,0,4,8,460.0,216.0,431.6,212.1,1,674,1782894823263
