iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,4,mouse,100,500,150,1782894565878,1782894566462,584,0
1,RL,4,mouse,100,500,150,1782894567079,1782894567621,542,0
2,LR,4,mouse,100,500,150,1782894568154,1782894568652,498,0
2,RL,4,mouse,100,500,150,1782894569050,1782894569431,381,0
3,LR,4,mouse,100,500,150,1782894569905,1782894570278,373,0
3,RL,4,mouse,100,500,150,1782894570744,1782894571150,406,0
