iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,4,mouse,9,40,400,0,0,0,501.0,588.0,500.0,600.0,1,1231,1782894895917
1,4,mouse,9,40,400,0,5,1,580.0,199.0,568.4,212.1,1,823,1782894896740
1,4,mouse,9,40,400,0,1,2,365.0,542.0,371.4,553.2,1,858,1782894897598
1,4,mouse,9,40,400,0,6,3,688.0,292.0,673.2,300.0,1,665,1782894898263
1,4,mouse,9,40,400,0,2,4,307.0,443.0,303.0,434.7,1,742,1782894899005
1,4,mouse,9,40,400,0,7,5,693.0,438.0,697.0,434.7,1,868,1782894899873
1,4,mouse,9,40,400,0,3,6,330.0,301.0,326.8,300.0,1,887,1782894900760
1,4,mouse,9,40,400,0,8,7,623.0,552.0,628.6,553.2,1,745,1782894901505
1,4,mouse,9,40,400,0,4,8,441.0,214.0,431.6,212.1,1,744,1782894902249
2,4,mouse,9,40,400,0,0,0,500.0,605.0,500.0,600.0,1,666,1782894902915
2,4,mouse,9,40,400,0,5,1,574.0,210.0,568.4,212.1,1,893,1782894903808
2,4,mouse,9,40,400,0,1,2,376.0,553.0,371.4,553.2,1,786,1782894904594
2,4,mouse,9,40,400,0,6,3,677.0,303.0,673.2,300.0,1,768,1782894905362
2,4,mouse,9,40,400,0,2,4,308.0,431.0,303.0,434.7,1,817,1782894906179
2,4,mouse,9,40,400,0,7,5,696.0,441.0,697.0,434.7,1,785,1782894906964
2,4,mouse,9,40,400,0,3,6,330.0,278.0,326.8,300.0,0,810,1782894907774
2,4,mouse,9,40,400,0,3,6,319.0,294.0,326.8,300.0,1,1379,1782894908343
2,4,mouse,9,40,400,0,8,7,617.0,548.0,628.6,553.2,1,786,1782894909129
2,4,mouse,9,40,400,0,4,8,425.0,204.0,431.6,212.1,1,734,1782894909863
3,4,mouse,9,40,400,0,0,0,511.0,580.0,500.0,600.0,0,775,1782894910638
3,4,mouse,9,40,400,0,0,0,512.0,589.0,500.0,600.0,1,1329,1782894911192
3,4,mouse,9,40,400,0,5,1,577.0,202.0,568.4,212.1,1,1084,1782894912276
3,4,mouse,9,40,400,0,1,2,367.0,545.0,371.4,553.2,1,1042,1782894913318
3,4,mouse,9,40,400,0,6,3,683.0,295.0,673.2,300.0,1,835,1782894914153
3,4,mouse,9,40,400,0,2,4,306.0,433.0,303.0,434.7,1,904,1782894915057
3,4,mouse,9,40,400,0,7,5,726.0,444.0,697.0,434.7,0,990,1782894916047
3,4,mouse,9,40,400,0,7,5,703.0,438.0,697.0,434.7,1,1516,1782894916573
3,4,mouse,9,40,400,0,3,6,322.0,306.0,326.8,300.0,1,1007,1782894917580
3,4,mouse,9,40,400,0,8,7,611.0,541.0,628.6,553.2,0,1015,1782894918595
3,4,mouse,9,40,400,0,8,7,627.0,548.0,628.6,553.2,1,1525,1782894919105
3,4,mouse,9,40,400,0,4,8,423.0,213.0,431.6,212.1,1,1013,1782894920118
