iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,pose,9,60,400,0,0,0,217.0,184.0,500.0,600.0,0,1198,1782661762171
1,2,pose,9,60,400,0,0,0,489.0,611.0,500.0,600.0,1,5355,1782661766328
1,2,pose,9,60,400,0,5,1,498.0,605.0,568.4,212.1,0,402,1782661766730
1,2,pose,9,60,400,0,5,1,583.0,210.0,568.4,212.1,1,2072,1782661768400
1,2,pose,9,60,400,0,1,2,594.0,174.0,371.4,553.2,0,172,1782661768572
1,2,pose,9,60,400,0,1,2,384.0,573.0,371.4,553.2,1,2279,1782661770679
1,2,pose,9,60,400,0,6,3,723.0,297.0,673.2,300.0,0,1599,1782661772278
1,2,pose,9,60,400,0,6,3,697.0,303.0,673.2,300.0,1,1875,1782661772554
1,2,pose,9,60,400,0,2,4,639.0,279.0,303.0,434.7,0,835,1782661773389
1,2,pose,9,60,400,0,2,4,291.0,450.0,303.0,434.7,1,2393,1782661774947
1,2,pose,9,60,400,0,7,5,551.0,435.0,697.0,434.7,0,961,1782661775908
1,2,pose,9,60,400,0,7,5,666.0,453.0,697.0,434.7,0,2301,1782661777248
1,2,pose,9,60,400,0,7,5,684.0,448.0,697.0,434.7,1,4232,1782661779179
1,2,pose,9,60,400,0,3,6,511.0,361.0,326.8,300.0,0,1033,1782661780212
1,2,pose,9,60,400,0,3,6,316.0,328.0,326.8,300.0,0,2746,1782661781925
1,2,pose,9,60,400,0,3,6,321.0,355.0,326.8,300.0,0,3239,1782661782418
1,2,pose,9,60,400,0,3,6,322.0,291.0,326.8,300.0,1,3770,1782661782949
1,2,pose,9,60,400,0,8,7,600.0,553.0,628.6,553.2,1,2430,1782661785379
1,2,pose,9,60,400,0,4,8,457.0,335.0,431.6,212.1,0,1600,1782661786979
1,2,pose,9,60,400,0,4,8,408.0,246.0,431.6,212.1,0,3001,1782661788380
1,2,pose,9,60,400,0,4,8,399.0,244.0,431.6,212.1,0,3567,1782661788946
1,2,pose,9,60,400,0,4,8,437.0,215.0,431.6,212.1,1,4610,1782661789989
2,2,pose,9,60,400,0,0,0,499.0,609.0,500.0,600.0,1,2159,1782661792148
2,2,pose,9,60,400,0,5,1,564.0,297.0,568.4,212.1,0,1453,1782661793601
2,2,pose,9,60,400,0,5,1,573.0,212.0,568.4,212.1,1,2564,1782661794712
2,2,pose,9,60,400,0,1,2,355.0,527.0,371.4,553.2,0,2088,1782661796800
2,2,pose,9,60,400,0,1,2,367.0,570.0,371.4,553.2,1,2767,1782661797479
2,2,pose,9,60,400,0,6,3,669.0,311.0,673.2,300.0,1,2115,1782661799594
2,2,pose,9,60,400,0,2,4,667.0,303.0,303.0,434.7,0,403,1782661799997
2,2,pose,9,60,400,0,2,4,301.0,423.0,303.0,434.7,1,1599,1782661801193
2,2,pose,9,60,400,0,7,5,299.0,429.0,697.0,434.7,0,557,1782661801750
2,2,pose,9,60,400,0,7,5,697.0,457.0,697.0,434.7,1,2489,1782661803682
2,2,pose,9,60,400,0,3,6,305.0,285.0,326.8,300.0,1,2048,1782661805730
2,2,pose,9,60,400,0,8,7,613.0,564.0,628.6,553.2,1,2679,1782661808409
2,2,pose,9,60,400,0,4,8,552.0,417.0,431.6,212.1,0,1129,1782661809538
2,2,pose,9,60,400,0,4,8,403.0,233.0,431.6,212.1,0,3380,1782661811789
2,2,pose,9,60,400,0,4,8,434.0,235.0,431.6,212.1,1,4035,1782661812444
3,2,pose,9,60,400,0,0,0,492.0,610.0,500.0,600.0,1,1839,1782661814283
3,2,pose,9,60,400,0,5,1,564.0,205.0,568.4,212.1,1,1918,1782661816201
3,2,pose,9,60,400,0,1,2,352.0,543.0,371.4,553.2,1,2257,1782661818458
