iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,100,350,150,1782579807420,1782579808588,1168,1
1,RL,1,mouse,100,350,150,1782579809188,1782579809728,540,0
2,LR,1,mouse,100,350,150,1782579810243,1782579810673,430,0
2,RL,1,mouse,100,350,150,1782579811239,1782579811644,405,0
3,LR,1,mouse,100,350,150,1782579812213,1782579812584,371,0
3,RL,1,mouse,100,350,150,1782579813149,1782579813520,371,0
