iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,mouse,100,500,150,1782657931547,1782657932084,537,0
1,RL,2,mouse,100,500,150,1782657932520,1782657932773,253,0
2,LR,2,mouse,100,500,150,1782657933269,1782657933717,448,0
2,RL,2,mouse,100,500,150,1782657934195,1782657934399,204,0
3,LR,2,mouse,100,500,150,1782657934928,1782657935439,511,0
3,RL,2,mouse,100,500,150,1782657935862,1782657936116,254,0
