iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,2,mouse,150,500,0,1782657715655,1782657715757,102,0
1,RL,2,mouse,150,500,0,1782657716058,1782657716340,282,0
2,LR,2,mouse,150,500,0,1782657716568,1782657716678,110,0
2,RL,2,mouse,150,500,0,1782657716983,1782657717084,101,0
3,LR,2,mouse,150,500,0,1782657717431,1782657717507,76,0
3,RL,2,mouse,150,500,0,1782657717853,1782657717962,109,0
