iteration,pid,technique,num_targets,target_w,target_d,latency_ms,target_id,step,click_x,click_y,target_x,target_y,success,mt_ms,timestamp
1,2,pose,9,40,400,0,0,0,461.0,745.0,500.0,600.0,0,2635,1782662121217
1,2,pose,9,40,400,0,0,0,515.0,597.0,500.0,600.0,1,4952,1782662123534
1,2,pose,9,40,400,0,5,1,564.0,307.0,568.4,212.1,0,1065,1782662124599
1,2,pose,9,40,400,0,5,1,586.0,217.0,568.4,212.1,1,1434,1782662124968
1,2,pose,9,40,400,0,1,2,561.0,220.0,371.4,553.2,0,678,1782662125646
1,2,pose,9,40,400,0,1,2,430.0,477.0,371.4,553.2,0,1149,1782662126117
1,2,pose,9,40,400,0,1,2,376.0,560.0,371.4,553.2,1,1701,1782662126669
1,2,pose,9,40,400,0,6,3,410.0,489.0,673.2,300.0,0,694,1782662127363
1,2,pose,9,40,400,0,6,3,524.0,339.0,673.2,300.0,0,788,1782662127457
1,2,pose,9,40,400,0,6,3,611.0,329.0,673.2,300.0,0,1038,1782662127707
1,2,pose,9,40,400,0,6,3,659.0,321.0,673.2,300.0,0,3128,1782662129797
1,2,pose,9,40,400,0,6,3,693.0,286.0,673.2,300.0,0,3431,1782662130100
1,2,pose,9,40,400,0,6,3,692.0,282.0,673.2,300.0,0,3843,1782662130512
1,2,pose,9,40,400,0,6,3,674.0,289.0,673.2,300.0,1,4305,1782662130974
1,2,pose,9,40,400,0,2,4,640.0,338.0,303.0,434.7,0,341,1782662131315
1,2,pose,9,40,400,0,2,4,288.0,453.0,303.0,434.7,0,1514,1782662132488
1,2,pose,9,40,400,0,2,4,286.0,449.0,303.0,434.7,0,1985,1782662132959
1,2,pose,9,40,400,0,2,4,303.0,437.0,303.0,434.7,1,2739,1782662133713
1,2,pose,9,40,400,0,7,5,297.0,450.0,697.0,434.7,0,375,1782662134088
1,2,pose,9,40,400,0,7,5,680.0,443.0,697.0,434.7,1,2969,1782662136682
1,2,pose,9,40,400,0,3,6,671.0,435.0,326.8,300.0,0,275,1782662136957
1,2,pose,9,40,400,0,3,6,315.0,298.0,326.8,300.0,1,1953,1782662138635
1,2,pose,9,40,400,0,0,0,481.0,602.0,500.0,600.0,1,40249,1782662180055
1,2,pose,9,40,400,0,5,1,558.0,196.0,568.4,212.1,1,1913,1782662181968
1,2,pose,9,40,400,0,1,2,184.0,596.0,371.4,553.2,0,10860,1782662192828
1,2,pose,9,40,400,0,1,2,278.0,439.0,371.4,553.2,0,11665,1782662193633
1,2,pose,9,40,400,0,1,2,285.0,421.0,371.4,553.2,0,11798,1782662193766
1,2,pose,9,40,400,0,1,2,311.0,362.0,371.4,553.2,0,12803,1782662194771
1,2,pose,9,40,400,0,1,2,304.0,517.0,371.4,553.2,0,13943,1782662195911
1,2,pose,9,40,400,0,1,2,269.0,539.0,371.4,553.2,0,14677,1782662196645
1,2,pose,9,40,400,0,1,2,277.0,531.0,371.4,553.2,0,15663,1782662197631
1,2,pose,9,40,400,0,1,2,257.0,528.0,371.4,553.2,0,16484,1782662198452
1,2,pose,9,40,400,0,1,2,282.0,507.0,371.4,553.2,0,17374,1782662199342
1,2,pose,9,40,400,0,1,2,300.0,495.0,371.4,553.2,0,18262,1782662200230
1,2,pose,9,40,400,0,1,2,326.0,450.0,371.4,553.2,0,19059,1782662201027
1,2,pose,9,40,400,0,1,2,326.0,402.0,371.4,553.2,0,19258,1782662201226
1,2,pose,9,40,400,0,1,2,313.0,448.0,371.4,553.2,0,19486,1782662201454
1,2,pose,9,40,400,0,1,2,304.0,499.0,371.4,553.2,0,20203,1782662202171
1,2,pose,9,40,400,0,1,2,239.0,331.0,371.4,553.2,0,21358,1782662203326
1,2,pose,9,40,400,0,1,2,136.0,250.0,371.4,553.2,0,22315,1782662204283
1,2,pose,9,40,400,0,1,2,234.0,135.0,371.4,553.2,0,22588,1782662204556
1,2,pose,9,40,400,0,1,2,422.0,341.0,371.4,553.2,0,23215,1782662205183
1,2,pose,9,40,400,0,1,2,510.0,329.0,371.4,553.2,0,23461,1782662205429
1,2,pose,9,40,400,0,1,2,562.0,342.0,371.4,553.2,0,23765,1782662205733
1,2,pose,9,40,400,0,0,0,479.0,432.0,500.0,600.0,0,73,1782662206455
1,2,pose,9,40,400,0,0,0,534.0,485.0,500.0,600.0,0,700,1782662207082
1,2,pose,9,40,400,0,0,0,517.0,596.0,500.0,600.0,1,2239,1782662208621
1,2,pose,9,40,400,0,5,1,567.0,212.0,568.4,212.1,1,1312,1782662209933
1,2,pose,9,40,400,0,1,2,341.0,564.0,371.4,553.2,0,1427,1782662211360
1,2,pose,9,40,400,0,1,2,379.0,560.0,371.4,553.2,1,2552,1782662212485
1,2,pose,9,40,400,0,6,3,682.0,304.0,673.2,300.0,1,1717,1782662214202
1,2,pose,9,40,400,0,2,4,311.0,434.0,303.0,434.7,1,2062,1782662216264
1,2,pose,9,40,400,0,7,5,692.0,439.0,697.0,434.7,1,2136,1782662218400
1,2,pose,9,40,400,0,3,6,324.0,288.0,326.8,300.0,1,2133,1782662220533
1,2,pose,9,40,400,0,8,7,630.0,554.0,628.6,553.2,1,1728,1782662222261
1,2,pose,9,40,400,0,4,8,433.0,236.0,431.6,212.1,0,1452,1782662223713
1,2,pose,9,40,400,0,4,8,419.0,235.0,431.6,212.1,0,3096,1782662225357
1,2,pose,9,40,400,0,4,8,457.0,207.0,431.6,212.1,0,4199,1782662226460
1,2,pose,9,40,400,0,4,8,424.0,223.0,431.6,212.1,1,5714,1782662227975
2,2,pose,9,40,400,0,0,0,418.0,236.0,500.0,600.0,0,562,1782662228537
2,2,pose,9,40,400,0,0,0,483.0,607.0,500.0,600.0,1,2686,1782662230661
2,2,pose,9,40,400,0,5,1,543.0,284.0,568.4,212.1,0,1115,1782662231776
2,2,pose,9,40,400,0,5,1,573.0,226.0,568.4,212.1,1,2572,1782662233233
2,2,pose,9,40,400,0,1,2,367.0,557.0,371.4,553.2,1,2332,1782662235565
2,2,pose,9,40,400,0,6,3,683.0,294.0,673.2,300.0,1,2393,1782662237958
2,2,pose,9,40,400,0,2,4,314.0,426.0,303.0,434.7,1,1642,1782662239600
2,2,pose,9,40,400,0,7,5,691.0,430.0,697.0,434.7,1,2437,1782662242037
2,2,pose,9,40,400,0,3,6,339.0,306.0,326.8,300.0,1,2417,1782662244454
2,2,pose,9,40,400,0,8,7,616.0,568.0,628.6,553.2,1,4029,1782662248483
