iteration,direction,pid,technique,tunnel_w,tunnel_a,latency_ms,start_ts,end_ts,duration_ms,violations
1,LR,1,mouse,100,500,150,1782580073124,1782580073688,564,0
1,RL,1,mouse,100,500,150,1782580074195,1782580074802,607,0
2,LR,1,mouse,100,500,150,1782580075249,1782580075738,489,0
2,RL,1,mouse,100,500,150,1782580076194,1782580076573,379,0
3,LR,1,mouse,100,500,150,1782580077089,1782580077409,320,0
3,RL,1,mouse,100,500,150,1782580077841,1782580078195,354,0
